"","source","country","scientific_name","status"
"9259","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Panama","Psidium guajava","natur"
"9271","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Bolivia","Psidium guajava","natur"
"92721","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Bolivia","Psidium guajava","natur"
"9273","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Bolivia","Psidium guajava","natur"
"9274","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Bolivia","Psidium guajava","natur"
"9275","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","El Salvador","Psidium guajava","natur"
"92761","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Argentina","Psidium guajava","natur"
"9277","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Argentina","Psidium guajava","natur"
"9278","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Argentina","Psidium guajava","natur"
"9279","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Argentina","Psidium guajava","natur"
"9280","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('Morton, 1987.')","Brazil","Psidium guajava","natur"
"9281","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('Morton, 1987.')","Colombia","Psidium guajava","natur"
"9282","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('Morton, 1987.')","Colombia","Psidium guajava","natur"
"9283","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Colombia","Psidium guajava","natur"
"9284","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('Morton, 1987.')","Colombia","Psidium guajava","natur"
"9285","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Colombia","Psidium guajava","natur"
"9286","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Colombia","Psidium guajava","natur"
"9287","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Ecuador","Psidium guajava","natur"
"9288","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Ecuador","Psidium guajava","natur"
"9289","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Ecuador","Psidium guajava","natur"
"9290","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Ecuador","Psidium guajava","natur"
"9291","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2003.')","Ecuador","Psidium guajava","natur"
"9292","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (Matthew Sleigh pers. comm.)","Ecuador","Psidium guajava","natur"
"9293","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Paraguay","Psidium guajava","natur"
"9294","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Paraguay","Psidium guajava","natur"
"9295","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Paraguay","Psidium guajava","natur"
"9296","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Paraguay","Psidium guajava","natur"
"9297","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Paraguay","Psidium guajava","natur"
"9298","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Paraguay","Psidium guajava","natur"
"9299","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Paraguay","Psidium guajava","natur"
"9300","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Paraguay","Psidium guajava","natur"
"93011","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Paraguay","Psidium guajava","natur"
"9302","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Paraguay","Psidium guajava","natur"
"9303","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Paraguay","Psidium guajava","natur"
"9304","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Paraguay","Psidium guajava","natur"
"9305","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Paraguay","Psidium guajava","natur"
"9306","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Paraguay","Psidium guajava","natur"
"9307","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Paraguay","Psidium guajava","natur"
"9308","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Paraguay","Psidium guajava","natur"
"9309","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Paraguay","Psidium guajava","natur"
"93101","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Brazil","Psidium guajava","natur"
"93111","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Brazil","Psidium guajava","natur"
"93121","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Brazil","Psidium guajava","natur"
"93131","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Peru","Psidium guajava","natur"
"93141","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Peru","Psidium guajava","natur"
"93151","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Peru","Psidium guajava","natur"
"9316","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Peru","Psidium guajava","natur"
"93171","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('IDRC, 1997.')","Peru","Psidium guajava","natur"
"9318","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Ecuador","Psidium guajava","natur"
"93231","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Ecuador","Psidium guajava","natur"
"93241","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Paraguay","Psidium guajava","natur"
"93251","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Paraguay","Psidium guajava","natur"
"93261","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('MBG, 2003.')","Nicaragua","Psidium guajava","natur"
"9349","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2002')","Azerbaijan","Nymphoides peltata","natur"
"9350","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2002')","China","Nymphoides peltata","natur"
"9351","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2002')","Georgia","Nymphoides peltata","natur"
"9352","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2002')","Japan","Nymphoides peltata","natur"
"9353","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2002')","Mongolia","Nymphoides peltata","natur"
"9354","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2002')","Russian Federation","Nymphoides peltata","natur"
"9355","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2002')","India","Nymphoides peltata","natur"
"9356","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2002')","Albania","Nymphoides peltata","natur"
"9357","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2002')","Austria","Nymphoides peltata","natur"
"9358","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2002')","Belarus","Nymphoides peltata","natur"
"9359","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2002')","Belgium","Nymphoides peltata","natur"
"9360","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2002')","Bulgaria","Nymphoides peltata","natur"
"9361","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2002')","Czech Republic","Nymphoides peltata","natur"
"9362","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2002')","Estonia","Nymphoides peltata","natur"
"9363","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2002')","France","Nymphoides peltata","natur"
"9364","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2002')","Germany","Nymphoides peltata","natur"
"9365","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2002')","Greece","Nymphoides peltata","natur"
"9366","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2002')","Hungary","Nymphoides peltata","natur"
"93671","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2002')","Italy","Nymphoides peltata","natur"
"9368","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2002')","Latvia","Nymphoides peltata","natur"
"93691","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2002')","Lithuania","Nymphoides peltata","natur"
"9371","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2002')","Netherlands","Nymphoides peltata","natur"
"93721","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2002')","Poland","Nymphoides peltata","natur"
"93731","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2002')","Portugal","Nymphoides peltata","natur"
"9374","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2002')","Romania","Nymphoides peltata","natur"
"9375","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2002')","Spain","Nymphoides peltata","natur"
"9376","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2002')","Slovakia","Nymphoides peltata","natur"
"93771","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2002')","Turkey","Nymphoides peltata","natur"
"9378","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2002')","Ukraine","Nymphoides peltata","natur"
"9382","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2002')","United Kingdom","Nymphoides peltata","natur"
"9420","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2003')","China","Rosa multiflora","natur"
"9421","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2003')","China","Rosa multiflora","natur"
"9422","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2003')","China","Rosa multiflora","natur"
"9423","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2003')","China","Rosa multiflora","natur"
"9424","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2003')","China","Rosa multiflora","natur"
"9425","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2003')","China","Rosa multiflora","natur"
"9426","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2003')","China","Rosa multiflora","natur"
"9427","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2003')","Japan","Rosa multiflora","natur"
"9428","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2003')","Japan","Rosa multiflora","natur"
"94291","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2003')","Japan","Rosa multiflora","natur"
"9453","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","China","Ligustrum sinense","natur"
"9454","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","China","Ligustrum sinense","natur"
"9455","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","China","Ligustrum sinense","natur"
"9456","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","China","Ligustrum sinense","natur"
"9457","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","China","Ligustrum sinense","natur"
"9458","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","China","Ligustrum sinense","natur"
"9459","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","China","Ligustrum sinense","natur"
"9460","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","China","Ligustrum sinense","natur"
"9461","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","China","Ligustrum sinense","natur"
"9462","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","China","Ligustrum sinense","natur"
"94631","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","China","Ligustrum sinense","natur"
"9464","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","China","Ligustrum sinense","natur"
"9478","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Spain","Populus alba","natur"
"9479","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Tunisia","Populus alba","natur"
"9480","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Albania","Populus alba","natur"
"9481","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Austria","Populus alba","natur"
"9482","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Belarus","Populus alba","natur"
"9483","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Bulgaria","Populus alba","natur"
"9484","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","China","Populus alba","natur"
"9485","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","France","Populus alba","natur"
"9486","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Germany","Populus alba","natur"
"9487","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Greece","Populus alba","natur"
"9488","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Hungary","Populus alba","natur"
"9489","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Italy","Populus alba","natur"
"9490","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Italy","Populus alba","natur"
"9491","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Poland","Populus alba","natur"
"9492","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Romania","Populus alba","natur"
"9493","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Russian Federation","Populus alba","natur"
"9494","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Russian Federation","Populus alba","natur"
"9495","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Spain","Populus alba","natur"
"9496","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Switzerland","Populus alba","natur"
"9497","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Turkey","Populus alba","natur"
"9498","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Turkmenistan","Populus alba","natur"
"9499","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Ukraine","Populus alba","natur"
"9500","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Uzbekistan","Populus alba","natur"
"9545","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Czech Republic","Populus alba","natur"
"9546","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","France","Populus alba","natur"
"9547","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Kazakhstan","Populus alba","natur"
"9548","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Italy","Populus alba","natur"
"9549","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Russian Federation","Populus alba","natur"
"9550","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Russian Federation","Populus alba","natur"
"9552","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Algeria","Populus alba","natur"
"9553","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Morocco","Populus alba","natur"
"9591","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","China","Elaeagnus umbellata","natur"
"9592","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Japan","Elaeagnus umbellata","natur"
"9593","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Japan","Elaeagnus umbellata","natur"
"9594","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Japan","Elaeagnus umbellata","natur"
"9595","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Japan","Elaeagnus umbellata","natur"
"9596","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('Kaushal and Parmar, 1982')","India","Elaeagnus umbellata","natur"
"9647","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Tunisia","Centaurea solstitialis","natur"
"96481","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Algeria","Centaurea solstitialis","natur"
"9649","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Armenia","Centaurea solstitialis","natur"
"9650","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Azerbaijan","Centaurea solstitialis","natur"
"9651","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Georgia","Centaurea solstitialis","natur"
"9652","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Iraq","Centaurea solstitialis","natur"
"9653","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Lebanon","Centaurea solstitialis","natur"
"9654","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Tajikistan","Centaurea solstitialis","natur"
"9655","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Turkmenistan","Centaurea solstitialis","natur"
"9656","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Albania","Centaurea solstitialis","natur"
"9657","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Bulgaria","Centaurea solstitialis","natur"
"9658","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","France","Centaurea solstitialis","natur"
"9659","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Greece","Centaurea solstitialis","natur"
"9660","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Italy","Centaurea solstitialis","natur"
"9661","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Spain","Centaurea solstitialis","natur"
"9662","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Ukraine","Centaurea solstitialis","natur"
"9666","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Russian Federation","Centaurea solstitialis","natur"
"9667","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Russian Federation","Centaurea solstitialis","natur"
"9669","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Turkey","Centaurea solstitialis","natur"
"9681","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (Bryson <i>et al.</i> 2002)","Argentina","Solanum viarum","natur"
"9682","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Argentina","Solanum viarum","natur"
"9683","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Argentina","Solanum viarum","natur"
"9684","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Argentina","Solanum viarum","natur"
"9685","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Argentina","Solanum viarum","natur"
"9686","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Brazil","Solanum viarum","natur"
"9687","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Brazil","Solanum viarum","natur"
"9688","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Brazil","Solanum viarum","natur"
"9689","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Brazil","Solanum viarum","natur"
"9690","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Brazil","Solanum viarum","natur"
"9691","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Brazil","Solanum viarum","natur"
"9692","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Brazil","Solanum viarum","natur"
"9694","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (Bryson <i>et al.</i> 2002)","Paraguay","Solanum viarum","natur"
"9695","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Uruguay","Solanum viarum","natur"
"9734","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('Nuzzo, 1997.')","Japan","Lonicera japonica","natur"
"9778","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","China","Lespedeza cuneata","natur"
"9780","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Japan","Lespedeza cuneata","natur"
"9781","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Japan","Lespedeza cuneata","natur"
"9782","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Japan","Lespedeza cuneata","natur"
"9783","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Japan","Lespedeza cuneata","natur"
"9784","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Bhutan","Lespedeza cuneata","natur"
"9785","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","India","Lespedeza cuneata","natur"
"9786","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Indonesia","Lespedeza cuneata","natur"
"9787","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Nepal","Lespedeza cuneata","natur"
"9788","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Pakistan","Lespedeza cuneata","natur"
"9789","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Papua New Guinea","Lespedeza cuneata","natur"
"9790","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Philippines","Lespedeza cuneata","natur"
"9791","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Australia","Lespedeza cuneata","natur"
"9792","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Australia","Lespedeza cuneata","natur"
"9797","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Myanmar","Lespedeza cuneata","natur"
"9880","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, NRCS, 2002.')","Georgia","Bromus tectorum","natur"
"99291","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('Carpenter and Murray, 1999.')","Russian Federation","Bromus tectorum","natur"
"9989","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://nas.er.usgs.gov/plants/docs/hy_verti.html)","India","Hydrilla verticillata","natur"
"9990","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.fleppc.org/pdf/Hydrilla%20verticillata.pdf)","Australia","Hydrilla verticillata","natur"
"99911","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://nas.er.usgs.gov/plants/docs/hy_verti.html)","Republic of Korea","Hydrilla verticillata","natur"
"99991","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Albania","Coronilla varia","natur"
"100001","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Austria","Coronilla varia","natur"
"100011","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Bulgaria","Coronilla varia","natur"
"100021","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Belarus","Coronilla varia","natur"
"100031","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Czech Republic","Coronilla varia","natur"
"100041","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Estonia","Coronilla varia","natur"
"100051","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","France","Coronilla varia","natur"
"100061","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Germany","Coronilla varia","natur"
"10007","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Greece","Coronilla varia","natur"
"100081","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Hungary","Coronilla varia","natur"
"100091","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Italy","Coronilla varia","natur"
"100101","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Latvia","Coronilla varia","natur"
"100111","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS 2003')","Lithuania","Coronilla varia","natur"
"100131","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Poland","Coronilla varia","natur"
"100141","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Romania","Coronilla varia","natur"
"100151","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Spain","Coronilla varia","natur"
